neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
1.125,64,6,0.00000001,0.4,0.2,3302.4,13555.2,13996.8,9696,20633.6,20646.4,13638.399,4787.1997
1.125,64,8,0.00000001,0.4,0.2,3302.4,13555.2,13996.8,9696,20633.6,20646.4,13638.399,4787.1997
1,64,2,0.00000001,0.2,0.2,3564.8,14310.4,14681.6,10137.6,21158.4,21344,14199.466,4898.845
1,64,4,0.00000001,0.2,0.2,3564.8,14310.4,14681.6,10137.6,21158.4,21344,14199.466,4898.845
1,64,6,0.00000001,0.2,0.2,3564.8,14310.4,14681.6,10137.6,21158.4,21344,14199.466,4898.845
1,64,8,0.00000001,0.2,0.2,3564.8,14310.4,14681.6,10137.6,21158.4,21344,14199.466,4898.845
0.5,64,2,0.00000001,0.8,0.4,3251.2,15020.8,15251.2,8672,22630.4,22790.4,14602.667,5760.7114
0.5,64,4,0.00000001,0.8,0.4,3251.2,15020.8,15251.2,8672,22630.4,22790.4,14602.667,5760.7114
0.5,64,6,0.00000001,0.8,0.4,3251.2,15020.8,15251.2,8672,22630.4,22790.4,14602.667,5760.7114
0.5,64,8,0.00000001,0.8,0.4,3251.2,15020.8,15251.2,8672,22630.4,22790.4,14602.667,5760.7114
1.5,64,2,0.00000001,0.6,0.2,4217.6,15929.6,15923.2,11872,22355.2,22464,15460.266,4943.6445
1.5,64,4,0.00000001,0.6,0.2,4217.6,15929.6,15923.2,11872,22355.2,22464,15460.266,4943.6445
1.5,64,6,0.00000001,0.6,0.2,4217.6,15929.6,15923.2,11872,22355.2,22464,15460.266,4943.6445
1.5,64,8,0.00000001,0.6,0.2,4217.6,15929.6,15923.2,11872,22355.2,22464,15460.266,4943.6445
1.125,64,2,0.00000001,0.2,0.2,4646.4,16569.6,16787.2,11756.8,22566.4,22432,15793.066,5060.9775
1.125,64,4,0.00000001,0.2,0.2,4646.4,16569.6,16787.2,11756.8,22566.4,22432,15793.066,5060.9775
1.125,64,6,0.00000001,0.2,0.2,4646.4,16569.6,16787.2,11756.8,22566.4,22432,15793.066,5060.9775
1.125,64,8,0.00000001,0.2,0.2,4646.4,16569.6,16787.2,11756.8,22566.4,22432,15793.066,5060.9775
0.5,64,2,0.00000001,0.6,0.4,4896,18304,18124.8,13907.2,24774.4,24646.4,17442.133,5360.356
0.5,64,4,0.00000001,0.6,0.4,4896,18304,18124.8,13907.2,24774.4,24646.4,17442.133,5360.356
0.5,64,6,0.00000001,0.6,0.4,4896,18304,18124.8,13907.2,24774.4,24646.4,17442.133,5360.356
0.5,64,8,0.00000001,0.6,0.4,4896,18304,18124.8,13907.2,24774.4,24646.4,17442.133,5360.356
0.75,64,2,0.00000001,0.8,0.4,4198.4,18790.4,18771.2,13331.2,25369.6,25888,17724.799,5973.3335
0.75,64,4,0.00000001,0.8,0.4,4198.4,18790.4,18771.2,13331.2,25369.6,25888,17724.799,5973.3335
0.75,64,6,0.00000001,0.8,0.4,4198.4,18790.4,18771.2,13331.2,25369.6,25888,17724.799,5973.3335
0.75,64,8,0.00000001,0.8,0.4,4198.4,18790.4,18771.2,13331.2,25369.6,25888,17724.799,5973.3335
1.5,64,2,0.00000001,0.4,0.2,7264,18214.4,18195.2,15059.2,23776,23872,17730.133,4379.022
1.5,64,4,0.00000001,0.4,0.2,7264,18214.4,18195.2,15059.2,23776,23872,17730.133,4379.022
1.5,64,6,0.00000001,0.4,0.2,7264,18214.4,18195.2,15059.2,23776,23872,17730.133,4379.022
1.5,64,8,0.00000001,0.4,0.2,7264,18214.4,18195.2,15059.2,23776,23872,17730.133,4379.022
1.5,64,2,0.00000001,0.2,0.2,8998.4,20486.4,20448,16940.8,25203.2,25401.6,19579.732,4406.7554
1.5,64,4,0.00000001,0.2,0.2,8998.4,20486.4,20448,16940.8,25203.2,25401.6,19579.732,4406.7554
1.5,64,6,0.00000001,0.2,0.2,8998.4,20486.4,20448,16940.8,25203.2,25401.6,19579.732,4406.7554
1.5,64,8,0.00000001,0.2,0.2,8998.4,20486.4,20448,16940.8,25203.2,25401.6,19579.732,4406.7554
0.5,64,2,0.00000001,0.4,0.4,8172.8,20480,20524.8,17152,26124.8,26105.6,19760.002,4731.733
0.5,64,4,0.00000001,0.4,0.4,8172.8,20480,20524.8,17152,26124.8,26105.6,19760.002,4731.733
0.5,64,6,0.00000001,0.4,0.4,8172.8,20480,20524.8,17152,26124.8,26105.6,19760.002,4731.733
0.5,64,8,0.00000001,0.4,0.4,8172.8,20480,20524.8,17152,26124.8,26105.6,19760.002,4731.733
1,64,2,0.00000001,0.8,0.4,4972.8,21484.8,21612.8,15980.8,27488,27827.2,19894.4,6278.4
1,64,4,0.00000001,0.8,0.4,4972.8,21484.8,21612.8,15980.8,27488,27827.2,19894.4,6278.4
1,64,6,0.00000001,0.8,0.4,4972.8,21484.8,21612.8,15980.8,27488,27827.2,19894.4,6278.4
1,64,8,0.00000001,0.8,0.4,4972.8,21484.8,21612.8,15980.8,27488,27827.2,19894.4,6278.4
0.75,64,2,0.00000001,0.6,0.4,7904,21785.6,22118.4,18304,27123.2,27225.6,20743.467,5092.9775
0.75,64,4,0.00000001,0.6,0.4,7904,21785.6,22118.4,18304,27123.2,27225.6,20743.467,5092.9775
0.75,64,6,0.00000001,0.6,0.4,7904,21785.6,22118.4,18304,27123.2,27225.6,20743.467,5092.9775
0.75,64,8,0.00000001,0.6,0.4,7904,21785.6,22118.4,18304,27123.2,27225.6,20743.467,5092.9775
1.125,64,2,0.00000001,0.8,0.4,6028.8,22483.2,22534.4,17094.4,28364.8,28505.6,20835.2,6182.4
1.125,64,4,0.00000001,0.8,0.4,6028.8,22483.2,22534.4,17094.4,28364.8,28505.6,20835.2,6182.4
1.125,64,6,0.00000001,0.8,0.4,6028.8,22483.2,22534.4,17094.4,28364.8,28505.6,20835.2,6182.4
1.125,64,8,0.00000001,0.8,0.4,6028.8,22483.2,22534.4,17094.4,28364.8,28505.6,20835.2,6182.4
0.5,64,2,0.00000001,0.2,0.4,10412.8,22028.8,22496,18752,27136,27334.4,21360,4518.4
0.5,64,4,0.00000001,0.2,0.4,10412.8,22028.8,22496,18752,27136,27334.4,21360,4518.4
0.5,64,6,0.00000001,0.2,0.4,10412.8,22028.8,22496,18752,27136,27334.4,21360,4518.4
0.5,64,8,0.00000001,0.2,0.4,10412.8,22028.8,22496,18752,27136,27334.4,21360,4518.4
0.5,64,2,0.00000001,0.8,0.6,6259.2,23974.4,23756.8,18144,29427.2,29753.6,21885.867,6456.1772
0.5,64,4,0.00000001,0.8,0.6,6259.2,23974.4,23756.8,18144,29427.2,29753.6,21885.867,6456.1772
0.5,64,6,0.00000001,0.8,0.6,6259.2,23974.4,23756.8,18144,29427.2,29753.6,21885.867,6456.1772
0.5,64,8,0.00000001,0.8,0.6,6259.2,23974.4,23756.8,18144,29427.2,29753.6,21885.867,6456.1772
0.75,64,2,0.00000001,0.4,0.4,13209.6,23532.8,23750.4,20800,28192,28166.4,22941.867,3958.0447
0.75,64,4,0.00000001,0.4,0.4,13209.6,23532.8,23750.4,20800,28192,28166.4,22941.867,3958.0447
0.75,64,6,0.00000001,0.4,0.4,13209.6,23532.8,23750.4,20800,28192,28166.4,22941.867,3958.0447
0.75,64,8,0.00000001,0.4,0.4,13209.6,23532.8,23750.4,20800,28192,28166.4,22941.867,3958.0447
1.5,64,2,0.00000001,0.8,0.4,7801.6,24921.6,24787.2,19968,30022.4,30342.4,22973.867,6059.3774
1.5,64,4,0.00000001,0.8,0.4,7801.6,24921.6,24787.2,19968,30022.4,30342.4,22973.867,6059.3774
1.5,64,6,0.00000001,0.8,0.4,7801.6,24921.6,24787.2,19968,30022.4,30342.4,22973.867,6059.3774
1.5,64,8,0.00000001,0.8,0.4,7801.6,24921.6,24787.2,19968,30022.4,30342.4,22973.867,6059.3774
1,64,2,0.00000001,0.6,0.4,11238.4,24172.8,24275.2,21452.8,28966.4,28832,23156.266,4540.445
1,64,4,0.00000001,0.6,0.4,11238.4,24172.8,24275.2,21452.8,28966.4,28832,23156.266,4540.445
1,64,6,0.00000001,0.6,0.4,11238.4,24172.8,24275.2,21452.8,28966.4,28832,23156.266,4540.445
1,64,8,0.00000001,0.6,0.4,11238.4,24172.8,24275.2,21452.8,28966.4,28832,23156.266,4540.445
0.75,64,2,0.00000001,0.8,0.6,7686.4,26124.8,25996.8,20620.8,31180.8,31520,23854.932,6467.556
0.75,64,4,0.00000001,0.8,0.6,7686.4,26124.8,25996.8,20620.8,31180.8,31520,23854.932,6467.556
0.75,64,6,0.00000001,0.8,0.6,7686.4,26124.8,25996.8,20620.8,31180.8,31520,23854.932,6467.556
0.75,64,8,0.00000001,0.8,0.6,7686.4,26124.8,25996.8,20620.8,31180.8,31520,23854.932,6467.556
1.125,64,2,0.00000001,0.6,0.4,12076.8,25113.6,25062.4,22028.8,29478.4,29606.4,23894.398,4561.0674
1.125,64,4,0.00000001,0.6,0.4,12076.8,25113.6,25062.4,22028.8,29478.4,29606.4,23894.398,4561.0674
1.125,64,6,0.00000001,0.6,0.4,12076.8,25113.6,25062.4,22028.8,29478.4,29606.4,23894.398,4561.0674
1.125,64,8,0.00000001,0.6,0.4,12076.8,25113.6,25062.4,22028.8,29478.4,29606.4,23894.398,4561.0674
0.75,64,2,0.00000001,0.2,0.4,17267.2,25043.2,25356.8,22713.6,29376,29510.4,24877.867,3258.3113
0.75,64,4,0.00000001,0.2,0.4,17267.2,25043.2,25356.8,22713.6,29376,29510.4,24877.867,3258.3113
0.75,64,6,0.00000001,0.2,0.4,17267.2,25043.2,25356.8,22713.6,29376,29510.4,24877.867,3258.3113
0.75,64,8,0.00000001,0.2,0.4,17267.2,25043.2,25356.8,22713.6,29376,29510.4,24877.867,3258.3113
0.5,64,2,0.00000001,0.6,0.6,13664,26201.6,26150.4,23283.2,30784,30668.8,25125.334,4434.489
0.5,64,4,0.00000001,0.6,0.6,13664,26201.6,26150.4,23283.2,30784,30668.8,25125.334,4434.489
0.5,64,6,0.00000001,0.6,0.6,13664,26201.6,26150.4,23283.2,30784,30668.8,25125.334,4434.489
0.5,64,8,0.00000001,0.6,0.6,13664,26201.6,26150.4,23283.2,30784,30668.8,25125.334,4434.489
1,64,2,0.00000001,0.4,0.4,17516.8,25721.6,25657.6,22880,29728,29824,25221.334,3348.6218
1,64,4,0.00000001,0.4,0.4,17516.8,25721.6,25657.6,22880,29728,29824,25221.334,3348.6218
1,64,6,0.00000001,0.4,0.4,17516.8,25721.6,25657.6,22880,29728,29824,25221.334,3348.6218
1,64,8,0.00000001,0.4,0.4,17516.8,25721.6,25657.6,22880,29728,29824,25221.334,3348.6218
1,64,2,0.00000001,0.8,0.6,8742.4,27756.8,27699.2,22777.6,32275.2,32646.4,25316.268,6370.8438
1,64,4,0.00000001,0.8,0.6,8742.4,27756.8,27699.2,22777.6,32275.2,32646.4,25316.268,6370.8438
1,64,6,0.00000001,0.8,0.6,8742.4,27756.8,27699.2,22777.6,32275.2,32646.4,25316.268,6370.8438
1,64,8,0.00000001,0.8,0.6,8742.4,27756.8,27699.2,22777.6,32275.2,32646.4,25316.268,6370.8438
1.125,64,2,0.00000001,0.4,0.4,17881.6,26656,26604.8,23936,30240,30348.8,25944.533,3357.156
1.125,64,4,0.00000001,0.4,0.4,17881.6,26656,26604.8,23936,30240,30348.8,25944.533,3357.156
1.125,64,6,0.00000001,0.4,0.4,17881.6,26656,26604.8,23936,30240,30348.8,25944.533,3357.156
1.125,64,8,0.00000001,0.4,0.4,17881.6,26656,26604.8,23936,30240,30348.8,25944.533,3357.156
1.125,64,2,0.00000001,0.8,0.6,9945.6,28384,28326.4,24051.2,32921.6,33254.4,26147.201,6099.1997
1.125,64,4,0.00000001,0.8,0.6,9945.6,28384,28326.4,24051.2,32921.6,33254.4,26147.201,6099.1997
1.125,64,6,0.00000001,0.8,0.6,9945.6,28384,28326.4,24051.2,32921.6,33254.4,26147.201,6099.1997
1.125,64,8,0.00000001,0.8,0.6,9945.6,28384,28326.4,24051.2,32921.6,33254.4,26147.201,6099.1997
1.5,64,2,0.00000001,0.6,0.4,17356.8,27136,27180.8,24768,30944,31078.4,26410.666,3565.5115
1.5,64,4,0.00000001,0.6,0.4,17356.8,27136,27180.8,24768,30944,31078.4,26410.666,3565.5115
1.5,64,6,0.00000001,0.6,0.4,17356.8,27136,27180.8,24768,30944,31078.4,26410.666,3565.5115
1.5,64,8,0.00000001,0.6,0.4,17356.8,27136,27180.8,24768,30944,31078.4,26410.666,3565.5115
0.5,64,2,0.00000001,0.8,0.8,10995.2,28480,28416,24582.4,33139.2,33504,26519.467,5820.444
0.5,64,4,0.00000001,0.8,0.8,10995.2,28480,28416,24582.4,33139.2,33504,26519.467,5820.444
0.5,64,6,0.00000001,0.8,0.8,10995.2,28480,28416,24582.4,33139.2,33504,26519.467,5820.444
0.5,64,8,0.00000001,0.8,0.8,10995.2,28480,28416,24582.4,33139.2,33504,26519.467,5820.444
1,64,2,0.00000001,0.2,0.4,20198.4,27027.2,27065.6,24428.8,30777.6,30796.8,26715.734,2934.755
1,64,4,0.00000001,0.2,0.4,20198.4,27027.2,27065.6,24428.8,30777.6,30796.8,26715.734,2934.755
1,64,6,0.00000001,0.2,0.4,20198.4,27027.2,27065.6,24428.8,30777.6,30796.8,26715.734,2934.755
1,64,8,0.00000001,0.2,0.4,20198.4,27027.2,27065.6,24428.8,30777.6,30796.8,26715.734,2934.755
0.5,64,2,0.00000001,0.4,0.6,18387.2,27334.4,27411.2,24947.2,31468.8,31552,26850.133,3455.2893
0.5,64,4,0.00000001,0.4,0.6,18387.2,27334.4,27411.2,24947.2,31468.8,31552,26850.133,3455.2893
0.5,64,6,0.00000001,0.4,0.6,18387.2,27334.4,27411.2,24947.2,31468.8,31552,26850.133,3455.2893
0.5,64,8,0.00000001,0.4,0.6,18387.2,27334.4,27411.2,24947.2,31468.8,31552,26850.133,3455.2893
1.125,64,2,0.00000001,0.2,0.4,20467.2,27705.6,27616,25324.8,31155.2,31507.2,27296,2933.333
1.125,64,4,0.00000001,0.2,0.4,20467.2,27705.6,27616,25324.8,31155.2,31507.2,27296,2933.333
1.125,64,6,0.00000001,0.2,0.4,20467.2,27705.6,27616,25324.8,31155.2,31507.2,27296,2933.333
1.125,64,8,0.00000001,0.2,0.4,20467.2,27705.6,27616,25324.8,31155.2,31507.2,27296,2933.333
0.75,64,2,0.00000001,0.6,0.6,18272,27980.8,28070.4,25369.6,32070.4,32160,27320.533,3666.4893
0.75,64,4,0.00000001,0.6,0.6,18272,27980.8,28070.4,25369.6,32070.4,32160,27320.533,3666.4893
0.75,64,6,0.00000001,0.6,0.6,18272,27980.8,28070.4,25369.6,32070.4,32160,27320.533,3666.4893
0.75,64,8,0.00000001,0.6,0.6,18272,27980.8,28070.4,25369.6,32070.4,32160,27320.533,3666.4893
1.5,64,2,0.00000001,0.8,0.6,11929.6,30035.2,29772.8,25907.2,34156.8,34144,27657.6,5826.1343
1.5,64,4,0.00000001,0.8,0.6,11929.6,30035.2,29772.8,25907.2,34156.8,34144,27657.6,5826.1343
1.5,64,6,0.00000001,0.8,0.6,11929.6,30035.2,29772.8,25907.2,34156.8,34144,27657.6,5826.1343
1.5,64,8,0.00000001,0.8,0.6,11929.6,30035.2,29772.8,25907.2,34156.8,34144,27657.6,5826.1343
1.5,64,2,0.00000001,0.4,0.4,20492.8,28288,28300.8,26124.8,31750.4,31782.4,27789.87,2987.377
1.5,64,4,0.00000001,0.4,0.4,20492.8,28288,28300.8,26124.8,31750.4,31782.4,27789.87,2987.377
1.5,64,6,0.00000001,0.4,0.4,20492.8,28288,28300.8,26124.8,31750.4,31782.4,27789.87,2987.377
1.5,64,8,0.00000001,0.4,0.4,20492.8,28288,28300.8,26124.8,31750.4,31782.4,27789.87,2987.377
0.75,64,2,0.00000001,0.8,0.8,13484.8,29964.8,30092.8,26425.6,34310.4,34598.4,28146.135,5460.6216
0.75,64,4,0.00000001,0.8,0.8,13484.8,29964.8,30092.8,26425.6,34310.4,34598.4,28146.135,5460.6216
0.75,64,6,0.00000001,0.8,0.8,13484.8,29964.8,30092.8,26425.6,34310.4,34598.4,28146.135,5460.6216
0.75,64,8,0.00000001,0.8,0.8,13484.8,29964.8,30092.8,26425.6,34310.4,34598.4,28146.135,5460.6216
0.5,64,2,0.00000001,0.2,0.6,21491.2,28492.8,28435.2,25843.2,32313.6,32531.2,28184.533,3011.5557
0.5,64,4,0.00000001,0.2,0.6,21491.2,28492.8,28435.2,25843.2,32313.6,32531.2,28184.533,3011.5557
0.5,64,6,0.00000001,0.2,0.6,21491.2,28492.8,28435.2,25843.2,32313.6,32531.2,28184.533,3011.5557
0.5,64,8,0.00000001,0.2,0.6,21491.2,28492.8,28435.2,25843.2,32313.6,32531.2,28184.533,3011.5557
0.75,64,2,0.00000001,0.4,0.6,21254.4,29331.2,29190.4,26822.4,32704,32864,28694.4,3103.9998
0.75,64,4,0.00000001,0.4,0.6,21254.4,29331.2,29190.4,26822.4,32704,32864,28694.4,3103.9998
0.75,64,6,0.00000001,0.4,0.6,21254.4,29331.2,29190.4,26822.4,32704,32864,28694.4,3103.9998
0.75,64,8,0.00000001,0.4,0.6,21254.4,29331.2,29190.4,26822.4,32704,32864,28694.4,3103.9998
1,64,2,0.00000001,0.6,0.6,20211.2,29459.2,29561.6,27091.2,33248,33196.8,28794.666,3428.9783
1,64,4,0.00000001,0.6,0.6,20211.2,29459.2,29561.6,27091.2,33248,33196.8,28794.666,3428.9783
1,64,6,0.00000001,0.6,0.6,20211.2,29459.2,29561.6,27091.2,33248,33196.8,28794.666,3428.9783
1,64,8,0.00000001,0.6,0.6,20211.2,29459.2,29561.6,27091.2,33248,33196.8,28794.666,3428.9783
1,64,2,0.00000001,0.8,0.8,14636.8,31219.2,31212.8,27507.2,35104,35366.4,29174.4,5401.5996
1,64,4,0.00000001,0.8,0.8,14636.8,31219.2,31212.8,27507.2,35104,35366.4,29174.4,5401.5996
1,64,6,0.00000001,0.8,0.8,14636.8,31219.2,31212.8,27507.2,35104,35366.4,29174.4,5401.5996
1,64,8,0.00000001,0.8,0.8,14636.8,31219.2,31212.8,27507.2,35104,35366.4,29174.4,5401.5996
1.5,64,2,0.00000001,0.2,0.4,23692.8,29376,29363.2,27084.8,32588.8,32992,29182.932,2529.4226
1.5,64,4,0.00000001,0.2,0.4,23692.8,29376,29363.2,27084.8,32588.8,32992,29182.932,2529.4226
1.5,64,6,0.00000001,0.2,0.4,23692.8,29376,29363.2,27084.8,32588.8,32992,29182.932,2529.4226
1.5,64,8,0.00000001,0.2,0.4,23692.8,29376,29363.2,27084.8,32588.8,32992,29182.932,2529.4226
1.125,64,2,0.00000001,0.6,0.6,20633.6,29824,30112,27737.6,33747.2,33651.2,29284.268,3399.1106
1.125,64,4,0.00000001,0.6,0.6,20633.6,29824,30112,27737.6,33747.2,33651.2,29284.268,3399.1106
1.125,64,6,0.00000001,0.6,0.6,20633.6,29824,30112,27737.6,33747.2,33651.2,29284.268,3399.1106
1.125,64,8,0.00000001,0.6,0.6,20633.6,29824,30112,27737.6,33747.2,33651.2,29284.268,3399.1106
0.5,64,2,0.00000001,0.6,0.8,21504,30035.2,30137.6,27584,33952,34073.6,29547.734,3335.822
0.5,64,4,0.00000001,0.6,0.8,21504,30035.2,30137.6,27584,33952,34073.6,29547.734,3335.822
0.5,64,6,0.00000001,0.6,0.8,21504,30035.2,30137.6,27584,33952,34073.6,29547.734,3335.822
0.5,64,8,0.00000001,0.6,0.8,21504,30035.2,30137.6,27584,33952,34073.6,29547.734,3335.822
1.125,64,2,0.00000001,0.8,0.8,16640,31750.4,31667.2,28006.4,35564.8,35769.6,29899.734,5051.022
1.125,64,4,0.00000001,0.8,0.8,16640,31750.4,31667.2,28006.4,35564.8,35769.6,29899.734,5051.022
1.125,64,6,0.00000001,0.8,0.8,16640,31750.4,31667.2,28006.4,35564.8,35769.6,29899.734,5051.022
1.125,64,8,0.00000001,0.8,0.8,16640,31750.4,31667.2,28006.4,35564.8,35769.6,29899.734,5051.022
0.75,64,2,0.00000001,0.2,0.6,24313.6,30304,30176,27552,33593.6,33920,29976.533,2695.8225
